n	x	y	T(x,y)	Erro_Absoluto
31	6.4000	3.0000	64.2400	0.755556
31	6.4000	3.2000	64.3200	0.755556
31	6.4000	3.4000	64.2400	0.755556
31	6.4000	3.6000	64.0000	0.755556
31	6.4000	3.8000	63.6000	0.755556
31	6.4000	4.0000	63.0400	0.755556
31	6.4000	4.2000	62.3200	0.755556
31	6.4000	4.4000	61.4400	0.755556
31	6.4000	4.6000	60.4000	0.755556
31	6.4000	4.8000	59.2000	0.755556
31	6.4000	5.0000	57.8400	0.755556
31	6.4000	5.2000	56.3200	0.755556
31	6.4000	5.4000	54.6400	0.755556
31	6.4000	5.6000	52.8000	0.755556
31	6.4000	5.8000	50.8000	0.755556
31	6.4000	6.0000	48.6400	0.755556
31	6.6667	0.0000	40.8889	0.755556
31	6.6667	0.2000	43.4756	0.755556
31	6.6667	0.4000	45.9022	0.755556
31	6.6667	0.6000	48.1689	0.755556
31	6.6667	0.8000	50.2756	0.755556
31	6.6667	1.0000	52.2222	0.755556
31	6.6667	1.2000	54.0089	0.755556
31	6.6667	1.4000	55.6356	0.755556
31	6.6667	1.6000	57.1022	0.755556
31	6.6667	1.8000	58.4089	0.755556
31	6.6667	2.0000	59.5556	0.755556
31	6.6667	2.2000	60.5422	0.755556
31	6.6667	2.4000	61.3689	0.755556
31	6.6667	2.6000	62.0356	0.755556
31	6.6667	2.8000	62.5422	0.755556
31	6.6667	3.0000	62.8889	0.755556
31	6.6667	3.2000	63.0756	0.755556
31	6.6667	3.4000	63.1022	0.755556
31	6.6667	3.6000	62.9689	0.755556
31	6.6667	3.8000	62.6756	0.755556
31	6.6667	4.0000	62.2222	0.755556
31	6.6667	4.2000	61.6089	0.755556
31	6.6667	4.4000	60.8356	0.755556
31	6.6667	4.6000	59.9022	0.755556
31	6.6667	4.8000	58.8089	0.755556
31	6.6667	5.0000	57.5556	0.755556
31	6.6667	5.2000	56.1422	0.755556
31	6.6667	5.4000	54.5689	0.755556
31	6.6667	5.6000	52.8356	0.755556
31	6.6667	5.8000	50.9422	0.755556
31	6.6667	6.0000	48.8889	0.755556
31	6.9333	0.0000	37.7956	0.755556
31	6.9333	0.2000	40.4889	0.755556
31	6.9333	0.4000	43.0222	0.755556
31	6.9333	0.6000	45.3956	0.755556
31	6.9333	0.8000	47.6089	0.755556
31	6.9333	1.0000	49.6622	0.755556
31	6.9333	1.2000	51.5556	0.755556
31	6.9333	1.4000	53.2889	0.755556
31	6.9333	1.6000	54.8622	0.755556
31	6.9333	1.8000	56.2756	0.755556
31	6.9333	2.0000	57.5289	0.755556
31	6.9333	2.2000	58.6222	0.755556
31	6.9333	2.4000	59.5556	0.755556
31	6.9333	2.6000	60.3289	0.755556
31	6.9333	2.8000	60.9422	0.755556
31	6.9333	3.0000	61.3956	0.755556
31	6.9333	3.2000	61.6889	0.755556
31	6.9333	3.4000	61.8222	0.755556
31	6.9333	3.6000	61.7956	0.755556
31	6.9333	3.8000	61.6089	0.755556
31	6.9333	4.0000	61.2622	0.755556
31	6.9333	4.2000	60.7556	0.755556
31	6.9333	4.4000	60.0889	0.755556
31	6.9333	4.6000	59.2622	0.755556
31	6.9333	4.8000	58.2756	0.755556
31	6.9333	5.0000	57.1289	0.755556
31	6.9333	5.2000	55.8222	0.755556
31	6.9333	5.4000	54.3556	0.755556
31	6.9333	5.6000	52.7289	0.755556
31	6.9333	5.8000	50.9422	0.755556
31	6.9333	6.0000	48.9956	0.755556
31	7.2000	0.0000	34.5600	0.755556
31	7.2000	0.2000	37.3600	0.755556
31	7.2000	0.4000	40.0000	0.755556
31	7.2000	0.6000	42.4800	0.755556
31	7.2000	0.8000	44.8000	0.755556
31	7.2000	1.0000	46.9600	0.755556
31	7.2000	1.2000	48.9600	0.755556
31	7.2000	1.4000	50.8000	0.755556
31	7.2000	1.6000	52.4800	0.755556
31	7.2000	1.8000	54.0000	0.755556
31	7.2000	2.0000	55.3600	0.755556
31	7.2000	2.2000	56.5600	0.755556
31	7.2000	2.4000	57.6000	0.755556
31	7.2000	2.6000	58.4800	0.755556
31	7.2000	2.8000	59.2000	0.755556
31	7.2000	3.0000	59.7600	0.755556
31	7.2000	3.2000	60.1600	0.755556
31	7.2000	3.4000	60.4000	0.755556
31	7.2000	3.6000	60.4800	0.755556
31	7.2000	3.8000	60.4000	0.755556
31	7.2000	4.0000	60.1600	0.755556
31	7.2000	4.2000	59.7600	0.755556
31	7.2000	4.4000	59.2000	0.755556
31	7.2000	4.6000	58.4800	0.755556
31	7.2000	4.8000	57.6000	0.755556
31	7.2000	5.0000	56.5600	0.755556
31	7.2000	5.2000	55.3600	0.755556
31	7.2000	5.4000	54.0000	0.755556
31	7.2000	5.6000	52.4800	0.755556
31	7.2000	5.8000	50.8000	0.755556
31	7.2000	6.0000	48.9600	0.755556
31	7.4667	0.0000	31.1822	0.755556
31	7.4667	0.2000	34.0889	0.755556
31	7.4667	0.4000	36.8356	0.755556
31	7.4667	0.6000	39.4222	0.755556
31	7.4667	0.8000	41.8489	0.755556
31	7.4667	1.0000	44.1156	0.755556
31	7.4667	1.2000	46.2222	0.755556
31	7.4667	1.4000	48.1689	0.755556
31	7.4667	1.6000	49.9556	0.755556
31	7.4667	1.8000	51.5822	0.755556
31	7.4667	2.0000	53.0489	0.755556
31	7.4667	2.2000	54.3556	0.755556
31	7.4667	2.4000	55.5022	0.755556
31	7.4667	2.6000	56.4889	0.755556
31	7.4667	2.8000	57.3156	0.755556
31	7.4667	3.0000	57.9822	0.755556
31	7.4667	3.2000	58.4889	0.755556
31	7.4667	3.4000	58.8356	0.755556
31	7.4667	3.6000	59.0222	0.755556
31	7.4667	3.8000	59.0489	0.755556
31	7.4667	4.0000	58.9156	0.755556
31	7.4667	4.2000	58.6222	0.755556
31	7.4667	4.4000	58.1689	0.755556
31	7.4667	4.6000	57.5556	0.755556
31	7.4667	4.8000	56.7822	0.755556
31	7.4667	5.0000	55.8489	0.755556
31	7.4667	5.2000	54.7556	0.755556
31	7.4667	5.4000	53.5022	0.755556
31	7.4667	5.6000	52.0889	0.755556
31	7.4667	5.8000	50.5156	0.755556
31	7.4667	6.0000	48.7822	0.755556
31	7.7333	0.0000	27.6622	0.755556
31	7.7333	0.2000	30.6756	0.755556
31	7.7333	0.4000	33.5289	0.755556
31	7.7333	0.6000	36.2222	0.755556
31	7.7333	0.8000	38.7556	0.755556
31	7.7333	1.0000	41.1289	0.755556
31	7.7333	1.2000	43.3422	0.755556
31	7.7333	1.4000	45.3956	0.755556
31	7.7333	1.6000	47.2889	0.755556
31	7.7333	1.8000	49.0222	0.755556
31	7.7333	2.0000	50.5956	0.755556
31	7.7333	2.2000	52.0089	0.755556
31	7.7333	2.4000	53.2622	0.755556
31	7.7333	2.6000	54.3556	0.755556
31	7.7333	2.8000	55.2889	0.755556
31	7.7333	3.0000	56.0622	0.755556
31	7.7333	3.2000	56.6756	0.755556
31	7.7333	3.4000	57.1289	0.755556
31	7.7333	3.6000	57.4222	0.755556
31	7.7333	3.8000	57.5556	0.755556
31	7.7333	4.0000	57.5289	0.755556
31	7.7333	4.2000	57.3422	0.755556
31	7.7333	4.4000	56.9956	0.755556
31	7.7333	4.6000	56.4889	0.755556
31	7.7333	4.8000	55.8222	0.755556
31	7.7333	5.0000	54.9956	0.755556
31	7.7333	5.2000	54.0089	0.755556
31	7.7333	5.4000	52.8622	0.755556
31	7.7333	5.6000	51.5556	0.755556
31	7.7333	5.8000	50.0889	0.755556
31	7.7333	6.0000	48.4622	0.755556
31	8.0000	0.0000	24.0000	0.755556
31	8.0000	0.2000	27.1200	0.755556
31	8.0000	0.4000	30.0800	0.755556
31	8.0000	0.6000	32.8800	0.755556
31	8.0000	0.8000	35.5200	0.755556
31	8.0000	1.0000	38.0000	0.755556
31	8.0000	1.2000	40.3200	0.755556
31	8.0000	1.4000	42.4800	0.755556
31	8.0000	1.6000	44.4800	0.755556
31	8.0000	1.8000	46.3200	0.755556
31	8.0000	2.0000	48.0000	0.755556
31	8.0000	2.2000	49.5200	0.755556
31	8.0000	2.4000	50.8800	0.755556
31	8.0000	2.6000	52.0800	0.755556
31	8.0000	2.8000	53.1200	0.755556
31	8.0000	3.0000	54.0000	0.755556
31	8.0000	3.2000	54.7200	0.755556
31	8.0000	3.4000	55.2800	0.755556
31	8.0000	3.6000	55.6800	0.755556
31	8.0000	3.8000	55.9200	0.755556
31	8.0000	4.0000	56.0000	0.755556
31	8.0000	4.2000	55.9200	0.755556
31	8.0000	4.4000	55.6800	0.755556
31	8.0000	4.6000	55.2800	0.755556
31	8.0000	4.8000	54.7200	0.755556
31	8.0000	5.0000	54.0000	0.755556
31	8.0000	5.2000	53.1200	0.755556
31	8.0000	5.4000	52.0800	0.755556
31	8.0000	5.6000	50.8800	0.755556
31	8.0000	5.8000	49.5200	0.755556
31	8.0000	6.0000	48.0000	0.755556
37	0.0000	0.0000	72.0000	0.629630
37	0.0000	0.1667	71.9444	0.629630
37	0.0000	0.3333	71.7778	0.629630
37	0.0000	0.5000	71.5000	0.629630
37	0.0000	0.6667	71.1111	0.629630
37	0.0000	0.8333	70.6111	0.629630
37	0.0000	1.0000	70.0000	0.629630
37	0.0000	1.1667	69.2778	0.629630
37	0.0000	1.3333	68.4444	0.629630
37	0.0000	1.5000	67.5000	0.629630
37	0.0000	1.6667	66.4444	0.629630
37	0.0000	1.8333	65.2778	0.629630
37	0.0000	2.0000	64.0000	0.629630
37	0.0000	2.1667	62.6111	0.629630
37	0.0000	2.3333	61.1111	0.629630
37	0.0000	2.5000	59.5000	0.629630
37	0.0000	2.6667	57.7778	0.629630
37	0.0000	2.8333	55.9444	0.629630
37	0.0000	3.0000	54.0000	0.629630
37	0.0000	3.1667	51.9444	0.629630
37	0.0000	3.3333	49.7778	0.629630
37	0.0000	3.5000	47.5000	0.629630
37	0.0000	3.6667	45.1111	0.629630
37	0.0000	3.8333	42.6111	0.629630
37	0.0000	4.0000	40.0000	0.629630
37	0.0000	4.1667	37.2778	0.629630
37	0.0000	4.3333	34.4444	0.629630
37	0.0000	4.5000	31.5000	0.629630
37	0.0000	4.6667	28.4444	0.629630
37	0.0000	4.8333	25.2778	0.629630
37	0.0000	5.0000	22.0000	0.629630
37	0.0000	5.1667	18.6111	0.629630
37	0.0000	5.3333	15.1111	0.629630
37	0.0000	5.5000	11.5000	0.629630
37	0.0000	5.6667	7.7778	0.629630
37	0.0000	5.8333	3.9444	0.629630
37	0.0000	6.0000	0.0000	0.629630
37	0.2222	0.0000	72.3951	0.629630
37	0.2222	0.1667	72.4136	0.629630
37	0.2222	0.3333	72.3210	0.629630
37	0.2222	0.5000	72.1173	0.629630
37	0.2222	0.6667	71.8025	0.629630
37	0.2222	0.8333	71.3765	0.629630
37	0.2222	1.0000	70.8395	0.629630
37	0.2222	1.1667	70.1914	0.629630
37	0.2222	1.3333	69.4321	0.629630
37	0.2222	1.5000	68.5617	0.629630
37	0.2222	1.6667	67.5802	0.629630
37	0.2222	1.8333	66.4877	0.629630
37	0.2222	2.0000	65.2840	0.629630
37	0.2222	2.1667	63.9691	0.629630
37	0.2222	2.3333	62.5432	0.629630
37	0.2222	2.5000	61.0062	0.629630
37	0.2222	2.6667	59.3580	0.629630
37	0.2222	2.8333	57.5988	0.629630
37	0.2222	3.0000	55.7284	0.629630
37	0.2222	3.1667	53.7469	0.629630
37	0.2222	3.3333	51.6543	0.629630
37	0.2222	3.5000	49.4506	0.629630
37	0.2222	3.6667	47.1358	0.629630
37	0.2222	3.8333	44.7099	0.629630
37	0.2222	4.0000	42.1728	0.629630
37	0.2222	4.1667	39.5247	0.629630
37	0.2222	4.3333	36.7654	0.629630
37	0.2222	4.5000	33.8951	0.629630
37	0.2222	4.6667	30.9136	0.629630
37	0.2222	4.8333	27.8210	0.629630
37	0.2222	5.0000	24.6173	0.629630
37	0.2222	5.1667	21.3025	0.629630
37	0.2222	5.3333	17.8765	0.629630
37	0.2222	5.5000	14.3395	0.629630
37	0.2222	5.6667	10.6914	0.629630
37	0.2222	5.8333	6.9321	0.629630
37	0.2222	6.0000	3.0617	0.629630
37	0.4444	0.0000	72.6914	0.629630
37	0.4444	0.1667	72.7840	0.629630
37	0.4444	0.3333	72.7654	0.629630
37	0.4444	0.5000	72.6358	0.629630
37	0.4444	0.6667	72.3951	0.629630
37	0.4444	0.8333	72.0432	0.629630
37	0.4444	1.0000	71.5802	0.629630
37	0.4444	1.1667	71.0062	0.629630
37	0.4444	1.3333	70.3210	0.629630
37	0.4444	1.5000	69.5247	0.629630
37	0.4444	1.6667	68.6173	0.629630
37	0.4444	1.8333	67.5988	0.629630
37	0.4444	2.0000	66.4691	0.629630
37	0.4444	2.1667	65.2284	0.629630
37	0.4444	2.3333	63.8765	0.629630
37	0.4444	2.5000	62.4136	0.629630
37	0.4444	2.6667	60.8395	0.629630
37	0.4444	2.8333	59.1543	0.629630
37	0.4444	3.0000	57.3580	0.629630
37	0.4444	3.1667	55.4506	0.629630
37	0.4444	3.3333	53.4321	0.629630
37	0.4444	3.5000	51.3025	0.629630
37	0.4444	3.6667	49.0617	0.629630
37	0.4444	3.8333	46.7099	0.629630
37	0.4444	4.0000	44.2469	0.629630
37	0.4444	4.1667	41.6728	0.629630
37	0.4444	4.3333	38.9877	0.629630
37	0.4444	4.5000	36.1914	0.629630
37	0.4444	4.6667	33.2840	0.629630
37	0.4444	4.8333	30.2654	0.629630
37	0.4444	5.0000	27.1358	0.629630
37	0.4444	5.1667	23.8951	0.629630
37	0.4444	5.3333	20.5432	0.629630
37	0.4444	5.5000	17.0802	0.629630
37	0.4444	5.6667	13.5062	0.629630
37	0.4444	5.8333	9.8210	0.629630
37	0.4444	6.0000	6.0247	0.629630
37	0.6667	0.0000	72.8889	0.629630
37	0.6667	0.1667	73.0556	0.629630
37	0.6667	0.3333	73.1111	0.629630
37	0.6667	0.5000	73.0556	0.629630
37	0.6667	0.6667	72.8889	0.629630
37	0.6667	0.8333	72.6111	0.629630
37	0.6667	1.0000	72.2222	0.629630
37	0.6667	1.1667	71.7222	0.629630
37	0.6667	1.3333	71.1111	0.629630
37	0.6667	1.5000	70.3889	0.629630
37	0.6667	1.6667	69.5556	0.629630
37	0.6667	1.8333	68.6111	0.629630
37	0.6667	2.0000	67.5556	0.629630
37	0.6667	2.1667	66.3889	0.629630
37	0.6667	2.3333	65.1111	0.629630
37	0.6667	2.5000	63.7222	0.629630
37	0.6667	2.6667	62.2222	0.629630
37	0.6667	2.8333	60.6111	0.629630
37	0.6667	3.0000	58.8889	0.629630
37	0.6667	3.1667	57.0556	0.629630
37	0.6667	3.3333	55.1111	0.629630
37	0.6667	3.5000	53.0556	0.629630
37	0.6667	3.6667	50.8889	0.629630
37	0.6667	3.8333	48.6111	0.629630
37	0.6667	4.0000	46.2222	0.629630
37	0.6667	4.1667	43.7222	0.629630
37	0.6667	4.3333	41.1111	0.629630
37	0.6667	4.5000	38.3889	0.629630
37	0.6667	4.6667	35.5556	0.629630
37	0.6667	4.8333	32.6111	0.629630
37	0.6667	5.0000	29.5556	0.629630
37	0.6667	5.1667	26.3889	0.629630
37	0.6667	5.3333	23.1111	0.629630
37	0.6667	5.5000	19.7222	0.629630
37	0.6667	5.6667	16.2222	0.629630
37	0.6667	5.8333	12.6111	0.629630
37	0.6667	6.0000	8.8889	0.629630
37	0.8889	0.0000	72.9877	0.629630
37	0.8889	0.1667	73.2284	0.629630
37	0.8889	0.3333	73.3580	0.629630
37	0.8889	0.5000	73.3765	0.629630
37	0.8889	0.6667	73.2840	0.629630
37	0.8889	0.8333	73.0802	0.629630
37	0.8889	1.0000	72.7654	0.629630
37	0.8889	1.1667	72.3395	0.629630
37	0.8889	1.3333	71.8025	0.629630
37	0.8889	1.5000	71.1543	0.629630
37	0.8889	1.6667	70.3951	0.629630
37	0.8889	1.8333	69.5247	0.629630
37	0.8889	2.0000	68.5432	0.629630
37	0.8889	2.1667	67.4506	0.629630
37	0.8889	2.3333	66.2469	0.629630
37	0.8889	2.5000	64.9321	0.629630
37	0.8889	2.6667	63.5062	0.629630
37	0.8889	2.8333	61.9691	0.629630
37	0.8889	3.0000	60.3210	0.629630
37	0.8889	3.1667	58.5617	0.629630
37	0.8889	3.3333	56.6914	0.629630
37	0.8889	3.5000	54.7099	0.629630
37	0.8889	3.6667	52.6173	0.629630
37	0.8889	3.8333	50.4136	0.629630
37	0.8889	4.0000	48.0988	0.629630
37	0.8889	4.1667	45.6728	0.629630
37	0.8889	4.3333	43.1358	0.629630
37	0.8889	4.5000	40.4877	0.629630
37	0.8889	4.6667	37.7284	0.629630
37	0.8889	4.8333	34.8580	0.629630
37	0.8889	5.0000	31.8765	0.629630
37	0.8889	5.1667	28.7840	0.629630
37	0.8889	5.3333	25.5802	0.629630
37	0.8889	5.5000	22.2654	0.629630
37	0.8889	5.6667	18.8395	0.629630
37	0.8889	5.8333	15.3025	0.629630
37	0.8889	6.0000	11.6543	0.629630
37	1.1111	0.0000	72.9877	0.629630
37	1.1111	0.1667	73.3025	0.629630
37	1.1111	0.3333	73.5062	0.629630
37	1.1111	0.5000	73.5988	0.629630
37	1.1111	0.6667	73.5802	0.629630
37	1.1111	0.8333	73.4506	0.629630
37	1.1111	1.0000	73.2099	0.629630
37	1.1111	1.1667	72.8580	0.629630
37	1.1111	1.3333	72.3951	0.629630
37	1.1111	1.5000	71.8210	0.629630
37	1.1111	1.6667	71.1358	0.629630
37	1.1111	1.8333	70.3395	0.629630
37	1.1111	2.0000	69.4321	0.629630
37	1.1111	2.1667	68.4136	0.629630
37	1.1111	2.3333	67.2840	0.629630
37	1.1111	2.5000	66.0432	0.629630
37	1.1111	2.6667	64.6914	0.629630
37	1.1111	2.8333	63.2284	0.629630
37	1.1111	3.0000	61.6543	0.629630
37	1.1111	3.1667	59.9691	0.629630
37	1.1111	3.3333	58.1728	0.629630
37	1.1111	3.5000	56.2654	0.629630
37	1.1111	3.6667	54.2469	0.629630
37	1.1111	3.8333	52.1173	0.629630
37	1.1111	4.0000	49.8765	0.629630
37	1.1111	4.1667	47.5247	0.629630
37	1.1111	4.3333	45.0617	0.629630
37	1.1111	4.5000	42.4877	0.629630
37	1.1111	4.6667	39.8025	0.629630
37	1.1111	4.8333	37.0062	0.629630
37	1.1111	5.0000	34.0988	0.629630
37	1.1111	5.1667	31.0802	0.629630
37	1.1111	5.3333	27.9506	0.629630
37	1.1111	5.5000	24.7099	0.629630
37	1.1111	5.6667	21.3580	0.629630
37	1.1111	5.8333	17.8951	0.629630
37	1.1111	6.0000	14.3210	0.629630
37	1.3333	0.0000	72.8889	0.629630
37	1.3333	0.1667	73.2778	0.629630
37	1.3333	0.3333	73.5556	0.629630
37	1.3333	0.5000	73.7222	0.629630
37	1.3333	0.6667	73.7778	0.629630
37	1.3333	0.8333	73.7222	0.629630
37	1.3333	1.0000	73.5556	0.629630
37	1.3333	1.1667	73.2778	0.629630
37	1.3333	1.3333	72.8889	0.629630
37	1.3333	1.5000	72.3889	0.629630
37	1.3333	1.6667	71.7778	0.629630
37	1.3333	1.8333	71.0556	0.629630
37	1.3333	2.0000	70.2222	0.629630
37	1.3333	2.1667	69.2778	0.629630
37	1.3333	2.3333	68.2222	0.629630
37	1.3333	2.5000	67.0556	0.629630
37	1.3333	2.6667	65.7778	0.629630
37	1.3333	2.8333	64.3889	0.629630
37	1.3333	3.0000	62.8889	0.629630
37	1.3333	3.1667	61.2778	0.629630
37	1.3333	3.3333	59.5556	0.629630
37	1.3333	3.5000	57.7222	0.629630
37	1.3333	3.6667	55.7778	0.629630
37	1.3333	3.8333	53.7222	0.629630
37	1.3333	4.0000	51.5556	0.629630
37	1.3333	4.1667	49.2778	0.629630
37	1.3333	4.3333	46.8889	0.629630
37	1.3333	4.5000	44.3889	0.629630
37	1.3333	4.6667	41.7778	0.629630
37	1.3333	4.8333	39.0556	0.629630
37	1.3333	5.0000	36.2222	0.629630
37	1.3333	5.1667	33.2778	0.629630
37	1.3333	5.3333	30.2222	0.629630
37	1.3333	5.5000	27.0556	0.629630
37	1.3333	5.6667	23.7778	0.629630
37	1.3333	5.8333	20.3889	0.629630
37	1.3333	6.0000	16.8889	0.629630
37	1.5556	0.0000	72.6914	0.629630
37	1.5556	0.1667	73.1543	0.629630
37	1.5556	0.3333	73.5062	0.629630
37	1.5556	0.5000	73.7469	0.629630
37	1.5556	0.6667	73.8765	0.629630
37	1.5556	0.8333	73.8951	0.629630
37	1.5556	1.0000	73.8025	0.629630
37	1.5556	1.1667	73.5988	0.629630
37	1.5556	1.3333	73.2840	0.629630
37	1.5556	1.5000	72.8580	0.629630
37	1.5556	1.6667	72.3210	0.629630
37	1.5556	1.8333	71.6728	0.629630
37	1.5556	2.0000	70.9136	0.629630
37	1.5556	2.1667	70.0432	0.629630
37	1.5556	2.3333	69.0617	0.629630
37	1.5556	2.5000	67.9691	0.629630
37	1.5556	2.6667	66.7654	0.629630
37	1.5556	2.8333	65.4506	0.629630
37	1.5556	3.0000	64.0247	0.629630
37	1.5556	3.1667	62.4877	0.629630
37	1.5556	3.3333	60.8395	0.629630
37	1.5556	3.5000	59.0802	0.629630
37	1.5556	3.6667	57.2099	0.629630
37	1.5556	3.8333	55.2284	0.629630
37	1.5556	4.0000	53.1358	0.629630
37	1.5556	4.1667	50.9321	0.629630
37	1.5556	4.3333	48.6173	0.629630
37	1.5556	4.5000	46.1914	0.629630
37	1.5556	4.6667	43.6543	0.629630
37	1.5556	4.8333	41.0062	0.629630
37	1.5556	5.0000	38.2469	0.629630
37	1.5556	5.1667	35.3765	0.629630
37	1.5556	5.3333	32.3951	0.629630
37	1.5556	5.5000	29.3025	0.629630
37	1.5556	5.6667	26.0988	0.629630
37	1.5556	5.8333	22.7840	0.629630
37	1.5556	6.0000	19.3580	0.629630
37	1.7778	0.0000	72.3951	0.629630
37	1.7778	0.1667	72.9321	0.629630
37	1.7778	0.3333	73.3580	0.629630
37	1.7778	0.5000	73.6728	0.629630
37	1.7778	0.6667	73.8765	0.629630
37	1.7778	0.8333	73.9691	0.629630
37	1.7778	1.0000	73.9506	0.629630
37	1.7778	1.1667	73.8210	0.629630
37	1.7778	1.3333	73.5802	0.629630
37	1.7778	1.5000	73.2284	0.629630
37	1.7778	1.6667	72.7654	0.629630
37	1.7778	1.8333	72.1914	0.629630
37	1.7778	2.0000	71.5062	0.629630
37	1.7778	2.1667	70.7099	0.629630
37	1.7778	2.3333	69.8025	0.629630
37	1.7778	2.5000	68.7840	0.629630
37	1.7778	2.6667	67.6543	0.629630
37	1.7778	2.8333	66.4136	0.629630
37	1.7778	3.0000	65.0617	0.629630
37	1.7778	3.1667	63.5988	0.629630
37	1.7778	3.3333	62.0247	0.629630
37	1.7778	3.5000	60.3395	0.629630
37	1.7778	3.6667	58.5432	0.629630
37	1.7778	3.8333	56.6358	0.629630
37	1.7778	4.0000	54.6173	0.629630
37	1.7778	4.1667	52.4877	0.629630
37	1.7778	4.3333	50.2469	0.629630
37	1.7778	4.5000	47.8951	0.629630
37	1.7778	4.6667	45.4321	0.629630
37	1.7778	4.8333	42.8580	0.629630
37	1.7778	5.0000	40.1728	0.629630
37	1.7778	5.1667	37.3765	0.629630
37	1.7778	5.3333	34.4691	0.629630
37	1.7778	5.5000	31.4506	0.629630
37	1.7778	5.6667	28.3210	0.629630
37	1.7778	5.8333	25.0802	0.629630
37	1.7778	6.0000	21.7284	0.629630
37	2.0000	0.0000	72.0000	0.629630
37	2.0000	0.1667	72.6111	0.629630
37	2.0000	0.3333	73.1111	0.629630
37	2.0000	0.5000	73.5000	0.629630
37	2.0000	0.6667	73.7778	0.629630
37	2.0000	0.8333	73.9444	0.629630
37	2.0000	1.0000	74.0000	0.629630
37	2.0000	1.1667	73.9444	0.629630
37	2.0000	1.3333	73.7778	0.629630
37	2.0000	1.5000	73.5000	0.629630
37	2.0000	1.6667	73.1111	0.629630
37	2.0000	1.8333	72.6111	0.629630
37	2.0000	2.0000	72.0000	0.629630
37	2.0000	2.1667	71.2778	0.629630
37	2.0000	2.3333	70.4444	0.629630
37	2.0000	2.5000	69.5000	0.629630
37	2.0000	2.6667	68.4444	0.629630
37	2.0000	2.8333	67.2778	0.629630
37	2.0000	3.0000	66.0000	0.629630
37	2.0000	3.1667	64.6111	0.629630
37	2.0000	3.3333	63.1111	0.629630
37	2.0000	3.5000	61.5000	0.629630
37	2.0000	3.6667	59.7778	0.629630
37	2.0000	3.8333	57.9444	0.629630
37	2.0000	4.0000	56.0000	0.629630
37	2.0000	4.1667	53.9444	0.629630
37	2.0000	4.3333	51.7778	0.629630
37	2.0000	4.5000	49.5000	0.629630
37	2.0000	4.6667	47.1111	0.629630
37	2.0000	4.8333	44.6111	0.629630
37	2.0000	5.0000	42.0000	0.629630
37	2.0000	5.1667	39.2778	0.629630
37	2.0000	5.3333	36.4444	0.629630
37	2.0000	5.5000	33.5000	0.629630
37	2.0000	5.6667	30.4444	0.629630
37	2.0000	5.8333	27.2778	0.629630
37	2.0000	6.0000	24.0000	0.629630
37	2.2222	0.0000	71.5062	0.629630
37	2.2222	0.1667	72.1914	0.629630
37	2.2222	0.3333	72.7654	0.629630
37	2.2222	0.5000	73.2284	0.629630
37	2.2222	0.6667	73.5802	0.629630
37	2.2222	0.8333	73.8210	0.629630
37	2.2222	1.0000	73.9506	0.629630
37	2.2222	1.1667	73.9691	0.629630
37	2.2222	1.3333	73.8765	0.629630
37	2.2222	1.5000	73.6728	0.629630
37	2.2222	1.6667	73.3580	0.629630
37	2.2222	1.8333	72.9321	0.629630
37	2.2222	2.0000	72.3951	0.629630
37	2.2222	2.1667	71.7469	0.629630
37	2.2222	2.3333	70.9877	0.629630
37	2.2222	2.5000	70.1173	0.629630
37	2.2222	2.6667	69.1358	0.629630
37	2.2222	2.8333	68.0432	0.629630
37	2.2222	3.0000	66.8395	0.629630
37	2.2222	3.1667	65.5247	0.629630
37	2.2222	3.3333	64.0988	0.629630
37	2.2222	3.5000	62.5617	0.629630
37	2.2222	3.6667	60.9136	0.629630
37	2.2222	3.8333	59.1543	0.629630
37	2.2222	4.0000	57.2840	0.629630
37	2.2222	4.1667	55.3025	0.629630
37	2.2222	4.3333	53.2099	0.629630
37	2.2222	4.5000	51.0062	0.629630
37	2.2222	4.6667	48.6914	0.629630
37	2.2222	4.8333	46.2654	0.629630
37	2.2222	5.0000	43.7284	0.629630
37	2.2222	5.1667	41.0802	0.629630
37	2.2222	5.3333	38.3210	0.629630
37	2.2222	5.5000	35.4506	0.629630
37	2.2222	5.6667	32.4691	0.629630
37	2.2222	5.8333	29.3765	0.629630
37	2.2222	6.0000	26.1728	0.629630
37	2.4444	0.0000	70.9136	0.629630
37	2.4444	0.1667	71.6728	0.629630
37	2.4444	0.3333	72.3210	0.629630
37	2.4444	0.5000	72.8580	0.629630
37	2.4444	0.6667	73.2840	0.629630
37	2.4444	0.8333	73.5988	0.629630
37	2.4444	1.0000	73.8025	0.629630
37	2.4444	1.1667	73.8951	0.629630
37	2.4444	1.3333	73.8765	0.629630
37	2.4444	1.5000	73.7469	0.629630
37	2.4444	1.6667	73.5062	0.629630
37	2.4444	1.8333	73.1543	0.629630
37	2.4444	2.0000	72.6914	0.629630
37	2.4444	2.1667	72.1173	0.629630
37	2.4444	2.3333	71.4321	0.629630
37	2.4444	2.5000	70.6358	0.629630
37	2.4444	2.6667	69.7284	0.629630
37	2.4444	2.8333	68.7099	0.629630
37	2.4444	3.0000	67.5802	0.629630
37	2.4444	3.1667	66.3395	0.629630
37	2.4444	3.3333	64.9877	0.629630
37	2.4444	3.5000	63.5247	0.629630
37	2.4444	3.6667	61.9506	0.629630
37	2.4444	3.8333	60.2654	0.629630
37	2.4444	4.0000	58.4691	0.629630
37	2.4444	4.1667	56.5617	0.629630
